BuildID,GPU_Tier,Motherboard_Chipset,GPU_Brand,Motherboard_Model,CPU_Brand,Motherboard_Brand,GPU_Model,CPU_Model,Component_Price_CPU,Component_Price_Motherboard,Component_Price_GPU,Assembly_Fee,Build_Notes,CPU_Tier,Motherboard_Tier,Total_Price
BUILD-04786,2,B650,NVIDIA,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,4466531,11738160,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",3,3,27240691
BUILD-10059,2,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 7 9800X3D,10836000,5268737,6599760,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,2,22904497
BUILD-12190,2,B760,NVIDIA,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,Intel Core i9-13900K,10416000,6913982,11738160,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,3,29268142
BUILD-04936,3,H610,NVIDIA,Biostar H610 MX-E LGA1700 DDR4 Micro ATX,Intel,Unknown,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,Intel Core i9-13900K,10416000,4018139,19680000,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,3,34314139
BUILD-00403,2,Z790,NVIDIA,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,Intel Core i9-13900K,10416000,13725482,11738160,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,3,36079642
BUILD-07896,2,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 9 7950X,10799040,4992114,6599760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,3,22590914
BUILD-00407,5,X870,NVIDIA,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 7700X,5831520,6698216,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",4,2,84733496
BUILD-06167,1,H610,NVIDIA,Biostar H610 MX-E LGA1700 DDR4 Micro ATX,Intel,Unknown,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i9-13900K,10416000,4018139,10056000,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,3,24690139
BUILD-04111,1,B760,AMD,ASUS B760M-AYW WIFI D4,Intel,Asus,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,Intel Core i3-13100,3006000,4858808,3839760,200000,"Nhu cầu cơ bản: Làm việc văn phòng (Word, Excel), Học tập online, Giải trí lướt web xem phim, Chơi game eSports setting thấp.",2,1,11904568
BUILD-01184,1,B650,AMD,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 7 7700X,5831520,4572965,3839760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,3,14444245
BUILD-06363,4,B650,AMD,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,AMD Ryzen 5 7600X,4091760,4466531,21599760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",3,1,30458051
BUILD-16529,2,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 5 7600X,4091760,5268737,6599760,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",3,3,16160257
BUILD-01995,3,B650,NVIDIA,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,AMD Ryzen 7 9800X3D,10836000,4466531,19680000,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,2,35182531
BUILD-17563,3,X870,AMD,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,AMD Ryzen 9 7950X,10799040,6698216,14399760,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,2,32097016
BUILD-12923,1,X870,AMD,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 7 7700X,5831520,6698216,3839760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,3,16569496
BUILD-07699,1,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,5268737,3839760,200000,"Nhu cầu đa nhiệm làm việc: Viết code, Chỉnh sửa ảnh, Mở hàng chục tab trình duyệt, Chơi game nhẹ nhàng (LoL, FO4).",3,2,20144497
BUILD-04877,5,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 7700X,5831520,4992114,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",4,2,83027394
BUILD-00427,3,B650,NVIDIA,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,AMD Ryzen 9 7950X,10799040,4466531,19680000,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,1,35145571
BUILD-05908,4,B760,NVIDIA,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,Intel Core i7-13700K,9367920,6913982,44399760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",4,2,60981662
BUILD-08395,1,B760,NVIDIA,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i3-13100,3006000,6913982,10056000,200000,"Nhu cầu cơ bản: Làm việc văn phòng (Word, Excel), Học tập online, Giải trí lướt web xem phim, Chơi game eSports setting thấp.",2,3,20175982
BUILD-19554,5,X870,NVIDIA,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 7700X,5831520,6698216,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",4,1,84733496
BUILD-00786,1,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 5 7600X,4091760,4992114,3839760,200000,"Nhu cầu đa nhiệm làm việc: Viết code, Chỉnh sửa ảnh, Mở hàng chục tab trình duyệt, Chơi game nhẹ nhàng (LoL, FO4).",3,2,13123634
BUILD-09840,1,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,4992114,3839760,200000,"Nhu cầu đa nhiệm làm việc: Viết code, Chỉnh sửa ảnh, Mở hàng chục tab trình duyệt, Chơi game nhẹ nhàng (LoL, FO4).",3,3,19867874
BUILD-09209,2,X870,NVIDIA,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,6698216,11738160,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,3,29472376
BUILD-18566,3,B650,AMD,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,AMD Ryzen 7 9800X3D,10836000,4466531,14399760,200000,"Nhu cầu cận cao cấp: Chiến game AAA cực mượt ở 2K, Làm đồ họa 2D/3D bán chuyên nghiệp, Edit video 2K/4K.",3,2,29902291
BUILD-12915,2,H610,NVIDIA,Biostar H610 MX-E LGA1700 DDR4 Micro ATX,Intel,Unknown,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,Intel Core i9-13900K,10416000,4018139,11738160,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,2,26372299
BUILD-19946,2,B650,NVIDIA,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,AMD Ryzen 5 7600X,4091760,4572965,11738160,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",3,2,20602885
BUILD-00446,4,Z690,NVIDIA,ASRock Z690M PG RIPTIDE/D5 DDR5 Micro ATX,Intel,Asrock,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,Intel Core i5-13600K,7199760,3152443,44399760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",3,3,55051963
BUILD-05451,5,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 7700X,5831520,4992114,71903760,300000,"Nhu cầu tối thượng: Chơi game 4K Max Setting, Render 3D/Video 8K chuyên nghiệp, Huấn luyện AI/Deep Learning, Stream đa nền tảng.",4,3,83027394
BUILD-12199,2,X870,NVIDIA,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,6698216,11738160,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",3,3,29472376
BUILD-00684,5,Z790,NVIDIA,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,Gigabyte GAMING OC GeForce RTX 4090 24 GB,Intel Core i3-13100,3006000,13725482,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,1,88935242
BUILD-02534,4,B650,NVIDIA,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,AMD Ryzen 7 9800X3D,10836000,4572965,44399760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,3,60108725
BUILD-11075,1,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 9 7950X,10799040,4992114,3839760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,3,19830914
BUILD-12410,2,X870,NVIDIA,ASUS X870 MAX GAMING WIFI7 W DDR5 ATX,AMD,Asus,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,6698216,11738160,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,3,29472376
BUILD-10086,3,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,AMD Ryzen 7 9800X3D,10836000,4992114,14399760,200000,"Nhu cầu cận cao cấp: Chiến game AAA cực mượt ở 2K, Làm đồ họa 2D/3D bán chuyên nghiệp, Edit video 2K/4K.",3,3,30427874
BUILD-02309,1,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 5 7600X,4091760,4992114,3839760,200000,"Nhu cầu đa nhiệm làm việc: Viết code, Chỉnh sửa ảnh, Mở hàng chục tab trình duyệt, Chơi game nhẹ nhàng (LoL, FO4).",3,3,13123634
BUILD-14680,4,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,AMD Ryzen 7 9800X3D,10836000,4992114,44399760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,1,60527874
BUILD-00716,1,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 5 7600X,4091760,5268737,3839760,200000,"Nhu cầu đa nhiệm làm việc: Viết code, Chỉnh sửa ảnh, Mở hàng chục tab trình duyệt, Chơi game nhẹ nhàng (LoL, FO4).",3,1,13400257
BUILD-12709,2,Z790,AMD,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,Intel Core i3-13100,3006000,13725482,6599760,200000,"Nhu cầu quốc dân (Tầm trung): Chơi mượt game eSports (LoL, CS2, Valorant) 144Hz, Game AAA ở Full HD, Thiết kế PTS/AI, Edit video cơ bản.",2,3,23531242
BUILD-04415,1,B760,AMD,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,Intel Core i7-13700K,9367920,6913982,3839760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,3,20321662
BUILD-09015,4,Z790,NVIDIA,MSI Z790 MPG EDGE MONSTER HUNTER EDITION DDR5 ATX,Intel,MSI,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,Intel Core i3-13100,3006000,6306466,44399760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,2,54012226
BUILD-13289,3,B650,AMD,Biostar B650 MT AM5 DDR5 Micro ATX,AMD,Unknown,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,AMD Ryzen 7 9800X3D,10836000,4572965,14399760,200000,"Nhu cầu cận cao cấp: Chiến game AAA cực mượt ở 2K, Làm đồ họa 2D/3D bán chuyên nghiệp, Edit video 2K/4K.",3,3,30008725
BUILD-04121,2,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 9 7950X,10799040,5268737,6599760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,2,22867537
BUILD-03826,1,H610,NVIDIA,Biostar H610 MX-E LGA1700 DDR4 Micro ATX,Intel,Unknown,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i9-13900K,10416000,4018139,10056000,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,3,24690139
BUILD-17506,2,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,4992114,11738160,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,2,27766274
BUILD-11162,1,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,AMD Ryzen 9 7950X,10799040,4992114,10056000,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,2,26047154
BUILD-15106,2,B760,NVIDIA,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,Intel Core i7-13700K,9367920,6913982,11738160,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,1,28220062
BUILD-03324,2,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 7 9800X3D,10836000,4992114,6599760,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,2,22627874
BUILD-12440,1,Z690,AMD,ASRock Z690M PG RIPTIDE/D5 DDR5 Micro ATX,Intel,Asrock,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,Intel Core i7-13700K,9367920,3152443,3839760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,1,16560123
BUILD-03698,1,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,AMD Ryzen 5 7600X,4091760,4992114,10056000,200000,"Nhu cầu đa nhiệm làm việc: Viết code, Chỉnh sửa ảnh, Mở hàng chục tab trình duyệt, Chơi game nhẹ nhàng (LoL, FO4).",3,3,19339874
BUILD-18560,2,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,4992114,11738160,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,3,27766274
BUILD-12506,3,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,AMD Ryzen 9 7950X,10799040,5268737,14399760,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,3,30667537
BUILD-04390,1,B760,AMD,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,Intel Core i9-13900K,10416000,6913982,3839760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",5,2,21369742
BUILD-01015,3,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,AMD Ryzen 7 9800X3D,10836000,4992114,14399760,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,2,30427874
BUILD-01551,4,Z790,AMD,EVGA Z790 CLASSIFIED LGA1700 DDR5 EATX,Intel,EVGA,Asus TUF GAMING OC Radeon RX 7900 XTX 24GB GDDR6 Black,Intel Core i3-13100,3006000,13725482,21599760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,3,38631242
BUILD-07712,1,B650,NVIDIA,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,4466531,10056000,200000,"Nhu cầu cơ bản: Làm việc văn phòng (Word, Excel), Học tập online, Giải trí lướt web xem phim, Chơi game eSports setting thấp.",1,2,25558531
BUILD-19760,3,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,AMD Ryzen 9 7950X,10799040,5268737,14399760,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",5,3,30667537
BUILD-10429,5,B850,NVIDIA,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Gigabyte GAMING OC GeForce RTX 4090 24 GB,AMD Ryzen 7 9800X3D,10836000,5268737,71903760,300000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",3,3,88308497
BUILD-09837,2,B850,AMD,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus ROG STRIX OC Radeon RX 7600 8GB GDDR6 Black / Silver,AMD Ryzen 7 7700X,5831520,4992114,6599760,200000,"Nhu cầu máy trạm chuyên biệt: Lập trình, Chạy máy ảo, Xử lý dữ liệu nặng (Data Science), Render bằng CPU, Chơi game eSports cơ bản.",4,2,17623394
BUILD-11919,2,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,Asus TUF GAMING OC GeForce RTX 3060 Ti 8GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,4992114,11738160,200000,Nhu cầu đa dụng: Cân bằng tốt giữa các tác vụ làm việc hàng ngày và giải trí chơi game.,1,1,27766274
BUILD-00496,5,B760,NVIDIA,ASUS B760M-AYW WIFI D4,Intel,Asus,Gigabyte GAMING OC GeForce RTX 4090 24 GB,Intel Core i3-13100,3006000,4858808,71903760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,2,2,80068568
BUILD-02637,3,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,GALAX SUPER EX Gaming (1-Click OC) GeForce RTX 4070 12GB GDDR6X Pink,AMD Ryzen 7 7700X,5831520,4992114,19680000,200000,"Nhu cầu cao cấp: Chơi game AAA ở 4K/2K, Dựng phim 4K mượt mà, Đồ họa kỹ thuật phức tạp (AutoCAD, Blender, Maya), Stream game.",4,1,30703634
BUILD-13729,4,B850,NVIDIA,MSI B850 PRO B850M-VC WIFI6E AM5 DDR5 Micro ATX,AMD,MSI,MSI GAMING TRIO GeForce RTX 4080 16GB GDDR6X Black,AMD Ryzen 7 9800X3D,10836000,4992114,44399760,300000,Nhu cầu đặc thù: Dồn toàn bộ ngân sách cho GPU để tối ưu Render 3D hoặc cày game nặng với ngân sách CPU eo hẹp.,1,2,60527874
BUILD-03937,1,B850,AMD,ASRock B850 Pro RS WiFi AM5 DDR5 ATX,AMD,Asrock,Asus TUF GAMING OC Radeon RX 6500 XT 4GB GDDR6 Black,AMD Ryzen 7 9800X3D,10836000,5268737,3839760,200000,"Nhu cầu đa nhiệm làm việc: Viết code, Chỉnh sửa ảnh, Mở hàng chục tab trình duyệt, Chơi game nhẹ nhàng (LoL, FO4).",3,2,20144497
BUILD-10164,1,B760,NVIDIA,Gigabyte B760 DS3H AX DDR5 ATX,Intel,Gigabyte,Asus TUF GAMING OC GeForce GTX 1650 SUPER 4GB GDDR6 Black,Intel Core i5-13600K,7199760,6913982,10056000,200000,"Nhu cầu đa nhiệm làm việc: Viết code, Chỉnh sửa ảnh, Mở hàng chục tab trình duyệt, Chơi game nhẹ nhàng (LoL, FO4).",3,3,24369742
BUILD-02269,3,B650,AMD,Gigabyte B650M C AM5 DDR5 Micro ATX,AMD,Gigabyte,Asus TUF GAMING OC Radeon RX 7800 XT 16GB GDDR6 White,AMD Ryzen 5 7600X,4091760,4466531,14399760,200000,"Nhu cầu cận cao cấp: Chiến game AAA cực mượt ở 2K, Làm đồ họa 2D/3D bán chuyên nghiệp, Edit video 2K/4K.",3,3,23158051
